5,After installing Ram cd drive not working?,Anyone know how to fix cd drive after installing Ram. I installed ram in two computers and the cd drives are not working both are Dell computers.  2100 2300 models.,"Check to see if you jiggled loose the cd cable.  Both the IDE and the sound cable.  too often the RAMS are behind the wires and you might have to move them to get to the DIMMS.\\n\\nSo if you had to, go back and check to see if the plugs on the IDE and sound cables are seated all the way in."
1,"At what point when priests are touching up alter boys do they think, 'I dont think God would approve ....'",,If you want the young stuff you need to convert to Islam. Their God does approve.
4,Name 10 Things In Your House Related to Geology?,"I can only get a couple. I really need to do this extra credit, I'm failing science. So this is what I've got so far:\\nMagnifying glass, shovel, rocks/stones, shark teeth, and hammer. If you can help, thank you. First person to give me 5 more gets best answer.",grainte countertops...metal pipes.....gyspen drywall...aluminum foil...pots and pans...ceramic tile...marble
10,does anyone know anything about child supports laws in missouri?,I need to find out about child support laws in Missouri. I always thought the child had to be in school for the custodial parent to receive child support.,"Click on you state link to find CS laws specific to MO.  Normally the payer pays until the child is 18 AND graduated, or 18 and no longer pursuing a high school diploma.  However, you would need to check your specific order as there are exceptions made on some orders.\\n\\nhttp://www.acf.hhs.gov/programs/cse/extinf.html"
7,my amny friends attracted with my mom.what i should do?,,let them get on with it
6,How can I work on Endurance for Long Distance track?,,"Run longer distances every day; endurance is only achieved through repetition. It should be fun for you though. Once you run a lot, your oxygen intake will increase and running will become easier for you. Good luck!"
7,Can I give avoid taxes when I give a large sum of money by opening up a joint bank account in both our names?,In excess of $50K...,"This will still be seen as a gift.  There is an annual exclusion of $11,000 for gifts made to each person.  There is also a lifetime exclusion of $1.5 Million.  So the gift would not be taxable, but you would be using up part of that lifetime exclusion and any future gifts or your estate may be taxable (estate and gift taxes use the same exclusion)."
6,Weaknesses of my martial art.?,"I'm a novice at Japanese Ju Jitsu. I would like to know where the weaknesses in the art lie as it seems a bit of an all round art. We learn strikes, locks, throws and ground fighting. Higher belts in our particula style (Seishin Mizu Ryu) learn kinves, bottles, staffs and swords. Wondering  where it's main weaknesses are.","Jujitsu is a good art, however it takes a LOT of practice to become fluent in it. There are all kinds of stories out there of people who have used jujitsu effectively in real situations, but in order to overcome the fear involved in a real situation you will need to have practiced the technique hundreds of times, such that it comes subconsciously."
2,what's the best way to find a short on a circuit board?,"i was trying to circuit bend my omnichord, i touched the board in one place and lost the strumming sound and the chord sounds..the drums still work so i'm sure it's just a cap or a resistor that's fried...will a volt meter do me any good in finding the burnt component?","Yeah, if you know how to use it. Those little stripes indicate resistances."
8,What song is this?,"I'm obessive when just one thought of you comes up\\nI'm agressive just one thought of closing up\\nYou got me stressing, incessantly pressing the issue\\nDa very moment gone you know I miss you\\nI'm the question an you of course the answer\\nJust hold me close boy cause I'm your tiny dancer\\nYou make me shaken up, heads are mistaken\\nBut I can't control myself got me calling out for help",S.O.S by rhianna
6,Thinking of buying a Laser SB3. What do you think ?,,"A cracking bit of kit for the money and don't anyone be fooled into thinking these things are just for pottering around on a sunday afternoon, it's real seat of the pants stuff.\\n\\nExtremely competative class if you want to go down that route but they're well built and most of all a very well known name so look after it well and you'll get a decent price when you decide to move on.\\n\\nA good choice.\\n\\nHere's a couple of links for you to check out.\\n\\nhttp://www.lasersb3.com/\\n\\nhttp://www.lasersailing.com/"
6,"who is better France,Belgium, or Denmark?",,"France of course. They are better in every department. More World Cup appearances, more wins, better players, more experience. And of course, France have Zidane. \\n\\nThey are in the World Cup now, while the other two arent."
10,non profits 509 a 1?,method of using charitable donations of members of a religious group 501c3 to be used to assist elderly or challenged members health and housing assistance,"It appears that the question period has expired. If you have received an answer that meets your needs, please choose a 'best answer.'\\nRegards."
2,what is time?,,the continuum of experience in which events pass from the future through the present to the past
3,"Is losing 10 pounds in 2 months a realistic goal? And if so, what kind of exercises or cardio can I do?","I'm a 14 yr old girl with a height of 6' 4 (160cm) and I weigh like 110 pounds. I'm trying to lose about 10 pounds or more right now since it's summer vacation and I have time. What are some cardio or exercises that I can do  to lose weight without gaining it all back when I stop exercising? Right now, my eating habits wouldn't be exactly called ""healthy"" but it's going to be when I'm on my diet and doing all the cardio and exercises and stuff during this summer, then, after losing 10pounds, I'll just watch what I'm eating more. Swimming, I know, is an option, but running I heard would make my thigh and butt big when I stop (and that would be bad because they're already big and well, fat).","wait do you mean 5'4? I could not image you even being alive at 110 at 6'4. But I am assuming you are 5'4 and it is a pretty realistic goal to make. Do whatever exercises you want, anything that you enjoy, hiking, running, tennis, swimming, biking, ect. You should always do at least twice as much cardio than weight lifting. I would suugest doing pilates and maybe yoga to get toned, and also try weight lifting a little. And cardio depending on what you do could be betweeen 2-5 hours a day at least I woud think. Like tennis I do 3-4 hours a day. But running I would only do about 1/2 hour or an hour, but you would have to do more than just running. If you do not want to bulk up do pilates and yoga instead of weight lifting, and just weight lift your arms a little. Running might bulk you up So try tennis or walking, hiking, I dont know I would not worry too much about bulking up, if you are burinig fat at the same time they wont get bigger, they will just get more muscular and less jiggly. Eating habits, dont change them all at once, try eating more fruits and veggies as a snack instead of chips and cookies, and for meals eat whole grains and protein."
8,"What show had the segment on ""Everybody has a Story""?","I can't remember what station, or the name of the show (thinking it was either one of the nightly news' or Sunday Morning). \\n \\nThe reporter would throw a dart at a map of the U.S. to pick a city, then randomly select someone in the phone book to interview.  It was always interesting!\\n\\nAnyone know?  Is it still on?  What channel and when?\\n\\nThanks!",I think it is on CBS. The reason I say this is because I am from Arkansas and the local news station throws the dart on a map of Arkansas and they travel to that place in the state. They call it Everyone has a Story. I think they can use it as long as they are affiliated with CBS. Hope this helps....
4,is slack and loose and antonyms?,,idont know
10,Why is the United States involved in El Salvador?,,one word: impearilism
7,Carpet cleaners-what is your average income per year?,I am just starting out and I wanted to know what to shoot for.,"My first year I made $25,000 by myself with a portable unit doing residential only - no contracts.  It was not enough for me and thus I have $15,000 worth of equipment sitting idly by and am making independent films now."
6,Where does kick-boxing rank in popularity as a sport?,,"Depends where which country you are in? In Thailand, numero uno! In North America, we have sooooooooooo many sports, so kick-boxing is kinda low. It's more popular in Europe than in the US.\\n\\nKick-boxing is awesome! I watched sevceral fights when I was in Thailand and those little guys are lightning fast and can kicks and fight. Much more entertaining than western kick-boxing!"
